Epoch,az_earth,el_earth,ra_earth,dec_earth,az_sun,el_sun,ra_sun,dec_sun,expected_lexi_ra,expected_lexi_dec
2025-03-08 18:30:00+00:00,250.815891873195,29.4415264654809,285.741991002044,-27.8253411750769,156.227935986438,69.5856588325411,348.929757223035,-4.77257624073028,297.387070569617,-25.7331324039626
2025-03-08 18:31:00+00:00,250.816195694133,29.4417126778365,285.752239645951,-27.8241024253582,156.250294122869,69.5889075273511,348.930406319894,-4.77230141952677,297.396963091653,-25.7310661567497
2025-03-08 18:32:00+00:00,250.816499753262,29.4418988376088,285.762487916945,-27.8228629377089,156.272659070572,69.5921533637347,348.931055418518,-4.77202659639027,297.406855133801,-25.7289992638402
2025-03-08 18:33:00+00:00,250.816804050384,29.4420849451218,285.772735814926,-27.821622712215,156.295030825827,69.59539634019,348.931704518906,-4.77175177132092,297.416746696021,-25.7269317253435
2025-03-08 18:34:00+00:00,250.817108585715,29.442270999951,285.782983339787,-27.8203817489627,156.317409387117,69.5986364555337,348.932353621058,-4.77147694431888,297.426637778265,-25.7248635413695
2025-03-08 18:35:00+00:00,250.817413359031,29.4424570024669,285.793230491426,-27.8191400480384,156.339794750568,69.6018737082449,348.933002724974,-4.77120211538429,297.436528380491,-25.7227947120279
2025-03-08 18:36:00+00:00,250.817718370418,29.4426429524789,285.80347726974,-27.8178976095283,156.362186913952,69.6051080970412,348.933651830653,-4.77092728451732,297.446418502656,-25.7207252374284
2025-03-08 18:37:00+00:00,250.818023619886,29.4428288499368,285.813723674623,-27.8166544335186,156.384585874618,69.6083396205812,348.934300938096,-4.7706524517181,297.456308144715,-25.7186551176808
2025-03-08 18:38:00+00:00,250.81832910734,29.4430146949771,285.823969705974,-27.8154105200957,156.406991629353,69.6115682774447,348.934950047302,-4.77037761698679,297.466197306625,-25.7165843528948
2025-03-08 18:39:00+00:00,250.818634832788,29.4432004875498,285.834215363689,-27.8141658693459,156.429404175488,69.6147940662906,348.935599158272,-4.77010278032355,297.476085988342,-25.7145129431802
2025-03-08 18:40:00+00:00,250.818940796265,29.4433862275575,285.844460647664,-27.8129204813555,156.451823510481,69.6180169857985,348.936248271004,-4.76982794172852,297.485974189824,-25.7124408886467
