sep=,
2025-03-07 09:38:44,-28.6 °,-82.8 °
2025-03-07 09:39:04,-28.6 °,-82.8 °
2025-03-07 09:39:24,-28.6 °,-82.8 °
2025-03-07 09:39:44,-28.6 °,-82.8 °
2025-03-07 09:40:04,-28.6 °,-82.8 °
2025-03-07 09:40:24,-28.6 °,-82.8 °
2025-03-07 09:40:44,-28.6 °,-82.8 °
2025-03-07 09:41:04,-28.6 °,-82.8 °
2025-03-07 09:42:14,-28.6 °,-82.8 °
2025-03-07 09:42:34,-28.6 °,-82.8 °
2025-03-07 09:42:54,-28.6 °,-82.8 °
2025-03-07 09:43:14,-28.6 °,-82.8 °
2025-03-07 09:43:34,-28.6 °,-82.8 °
2025-03-07 09:43:54,-28.6 °,-82.7 °
2025-03-07 09:44:14,-28.6 °,-82.7 °
2025-03-07 09:44:34,-28.6 °,-82.7 °
2025-03-07 09:44:54,-28.6 °,-82.7 °
2025-03-07 09:45:14,-28.6 °,-82.7 °
2025-03-07 09:45:34,-28.6 °,-82.7 °
2025-03-07 09:45:54,-28.6 °,-82.7 °
2025-03-07 09:46:14,-28.6 °,-82.7 °
2025-03-07 09:46:34,-28.6 °,-82.7 °
2025-03-07 09:46:54,-28.6 °,-82.7 °
2025-03-07 09:47:14,-28.6 °,-82.7 °
2025-03-07 09:47:34,-28.6 °,-82.7 °
2025-03-07 09:47:54,-28.6 °,-82.7 °
2025-03-07 09:48:14,-28.6 °,-82.7 °
2025-03-07 09:48:34,-28.6 °,-82.7 °
2025-03-07 09:48:54,-28.6 °,-82.7 °
2025-03-07 09:49:14,-28.6 °,-82.7 °
2025-03-07 09:49:34,-28.6 °,-82.7 °
2025-03-07 09:49:54,-28.6 °,-82.7 °
2025-03-07 09:50:14,-28.6 °,-82.7 °
2025-03-07 09:50:34,-28.6 °,-82.7 °
2025-03-07 09:50:54,-28.6 °,-82.7 °
2025-03-07 09:51:14,-28.6 °,-82.7 °
2025-03-07 09:51:34,-28.6 °,-82.7 °
2025-03-07 09:51:54,-28.6 °,-82.7 °
2025-03-07 09:52:14,-28.6 °,-82.7 °
2025-03-07 09:52:34,-28.6 °,-82.7 °
2025-03-07 09:53:04,-28.6 °,-82.7 °
2025-03-07 09:55:04,-28.6 °,-82.6 °
2025-03-07 09:55:24,-28.6 °,-82.6 °
2025-03-07 09:55:44,-28.6 °,-82.6 °
2025-03-07 09:56:04,-28.6 °,-82.6 °
2025-03-07 09:56:24,-28.6 °,-82.6 °
2025-03-07 09:56:44,-28.6 °,-82.6 °
2025-03-07 09:57:04,-28.6 °,-82.6 °
2025-03-07 09:57:24,-28.6 °,-82.6 °
2025-03-07 09:57:44,-28.6 °,-82.6 °
2025-03-07 09:58:04,-28.6 °,-82.6 °
2025-03-07 09:58:24,-28.6 °,-82.6 °
2025-03-07 09:59:04,-28.6 °,-82.6 °
2025-03-07 09:59:24,-28.6 °,-82.6 °
2025-03-07 09:59:44,-28.6 °,-82.6 °
2025-03-07 10:00:04,-28.6 °,-82.6 °
2025-03-07 10:00:24,-28.6 °,-82.6 °
2025-03-07 10:00:44,-28.6 °,-82.6 °
2025-03-07 10:01:04,-28.6 °,-82.6 °
2025-03-07 10:01:24,-28.6 °,-82.6 °
2025-03-07 10:01:44,-28.6 °,-82.6 °
2025-03-07 10:02:04,-28.6 °,-82.6 °
2025-03-07 10:02:24,-28.6 °,-82.5 °
2025-03-07 10:02:44,-28.6 °,-82.5 °
2025-03-07 10:03:04,-28.6 °,-82.5 °
2025-03-07 10:03:24,-28.6 °,-82.5 °
2025-03-07 10:03:44,-28.6 °,-82.5 °
2025-03-07 10:04:04,-28.6 °,-82.5 °
2025-03-07 10:04:24,-28.6 °,-82.5 °
2025-03-07 10:04:44,-28.6 °,-82.5 °
2025-03-07 10:05:04,-28.6 °,-82.5 °
2025-03-07 10:05:24,-28.6 °,-82.5 °
2025-03-07 10:05:44,-28.6 °,-82.5 °
2025-03-07 10:06:04,-28.6 °,-82.5 °
2025-03-07 10:06:24,-28.6 °,-82.5 °
2025-03-07 10:06:44,-28.6 °,-82.5 °
2025-03-07 10:07:04,-28.6 °,-82.5 °
2025-03-07 10:12:34,-28.6 °,-82.4 °
2025-03-07 10:12:54,-28.6 °,-82.4 °
2025-03-07 10:13:34,-28.6 °,-82.4 °
2025-03-07 10:13:54,-28.6 °,-82.4 °
2025-03-07 10:14:14,-28.6 °,-82.4 °
2025-03-07 10:14:34,-28.6 °,-82.4 °
2025-03-07 10:14:54,-28.6 °,-82.4 °
2025-03-07 10:15:14,-28.6 °,-82.4 °
2025-03-07 10:15:34,-28.6 °,-82.4 °
2025-03-07 10:15:54,-28.6 °,-82.4 °
2025-03-07 10:16:14,-28.6 °,-82.4 °
2025-03-07 10:16:34,-28.6 °,-82.4 °
2025-03-07 10:16:54,-28.6 °,-82.4 °
2025-03-07 10:17:14,-28.6 °,-82.4 °
2025-03-07 10:17:34,-28.6 °,-82.4 °
2025-03-07 10:17:54,-28.6 °,-82.4 °
2025-03-07 10:18:14,-28.6 °,-82.4 °
2025-03-07 10:18:34,-28.6 °,-82.4 °
2025-03-07 10:18:54,-28.6 °,-82.4 °
2025-03-07 10:19:14,-28.6 °,-82.4 °
2025-03-07 10:19:34,-28.6 °,-82.4 °
2025-03-07 10:19:54,-28.6 °,-82.4 °
2025-03-07 10:20:14,-28.6 °,-82.4 °
2025-03-07 10:20:34,-28.6 °,-82.4 °
2025-03-07 10:20:54,-28.6 °,-82.4 °
2025-03-07 10:21:14,-28.6 °,-82.4 °
2025-03-07 10:21:34,-28.6 °,-82.3 °
2025-03-07 10:21:54,-28.6 °,-82.3 °
2025-03-07 10:22:14,-28.6 °,-82.3 °
2025-03-07 10:25:04,-28.6 °,-82.3 °
2025-03-07 10:25:24,-28.6 °,-82.3 °
2025-03-07 10:25:44,-28.6 °,-82.3 °
2025-03-07 10:26:04,-28.6 °,-82.3 °
2025-03-07 10:26:24,-28.6 °,-82.3 °
2025-03-07 10:57:00,-28.6 °,-82.0 °
2025-03-07 10:57:20,-28.6 °,-82.0 °
2025-03-07 10:57:30,-28.6 °,-82.0 °
2025-03-07 10:57:50,-28.6 °,-82.0 °
2025-03-07 10:58:10,-28.6 °,-82.0 °
2025-03-07 10:58:30,-28.6 °,-82.0 °
2025-03-07 10:58:50,-28.6 °,-81.9 °
2025-03-07 10:59:10,-28.6 °,-81.9 °
2025-03-07 10:59:30,-28.6 °,-81.9 °
2025-03-07 10:59:50,-28.6 °,-81.9 °
2025-03-07 11:00:10,-28.6 °,-81.9 °
2025-03-07 11:00:30,-28.6 °,-81.9 °
2025-03-07 11:00:50,-28.6 °,-81.9 °
2025-03-07 11:01:10,-28.6 °,-81.9 °
2025-03-07 11:01:30,-28.6 °,-81.9 °
2025-03-07 11:01:50,-28.6 °,-81.9 °
2025-03-07 11:02:10,-28.6 °,-81.9 °
2025-03-07 11:05:40,-28.6 °,-81.9 °
2025-03-07 11:06:00,-28.6 °,-81.9 °
2025-03-07 11:06:20,-28.6 °,-81.9 °
2025-03-07 11:06:40,-28.6 °,-81.9 °
2025-03-07 11:07:00,-28.6 °,-81.9 °
2025-03-07 11:07:20,-28.6 °,-81.9 °
2025-03-07 11:07:40,-28.6 °,-81.9 °
2025-03-07 11:08:00,-28.6 °,-81.9 °
2025-03-07 11:08:20,-28.6 °,-81.8 °
2025-03-07 11:08:40,-28.6 °,-81.8 °
2025-03-07 11:09:00,-28.6 °,-81.8 °
2025-03-07 11:09:20,-28.6 °,-81.8 °
2025-03-07 11:09:40,-28.6 °,-81.8 °
2025-03-07 11:10:00,-28.6 °,-81.8 °
2025-03-07 11:10:20,-28.6 °,-81.8 °
2025-03-07 11:10:40,-28.6 °,-81.8 °
2025-03-07 11:11:00,-28.5 °,-81.8 °
2025-03-07 11:11:20,-28.5 °,-81.8 °
2025-03-07 11:11:40,-28.5 °,-81.8 °
2025-03-07 11:12:00,-28.5 °,-81.8 °
2025-03-07 11:12:20,-28.5 °,-81.8 °
2025-03-07 11:12:40,-28.5 °,-81.8 °
2025-03-07 11:13:00,-28.5 °,-81.8 °
2025-03-07 11:13:20,-28.5 °,-81.8 °
2025-03-07 11:13:40,-28.5 °,-81.8 °
2025-03-07 11:14:00,-28.5 °,-81.8 °
2025-03-07 11:14:20,-28.5 °,-81.8 °
2025-03-07 11:14:40,-28.5 °,-81.8 °
2025-03-07 11:15:00,-28.5 °,-81.8 °
2025-03-07 11:15:20,-28.5 °,-81.8 °
2025-03-07 11:15:40,-28.5 °,-81.8 °
2025-03-07 11:16:00,-28.5 °,-81.8 °
2025-03-07 11:16:20,-28.5 °,-81.8 °
2025-03-07 11:16:40,-28.5 °,-81.8 °
2025-03-07 11:17:00,-28.5 °,-81.8 °
2025-03-07 11:17:20,-28.5 °,-81.8 °
2025-03-07 11:17:40,-28.5 °,-81.7 °
2025-03-07 11:18:00,-28.5 °,-81.7 °
2025-03-07 11:18:30,-28.5 °,-81.7 °
2025-03-07 11:20:10,-28.5 °,-81.7 °
2025-03-07 11:20:30,-28.5 °,-81.7 °
2025-03-07 11:20:50,-28.5 °,-81.7 °
2025-03-07 11:21:10,-28.5 °,-81.7 °
2025-03-07 11:21:30,-28.5 °,-81.7 °
2025-03-07 11:21:50,-28.5 °,-81.7 °
2025-03-07 11:22:10,-28.5 °,-81.7 °
2025-03-07 11:22:30,-28.5 °,-81.7 °
2025-03-07 11:22:50,-28.5 °,-81.7 °
2025-03-07 11:23:10,-28.5 °,-81.7 °
2025-03-07 11:23:30,-28.5 °,-81.7 °
2025-03-07 11:23:50,-28.5 °,-81.7 °
2025-03-07 11:24:10,-28.5 °,-81.7 °
2025-03-07 11:24:30,-28.5 °,-81.7 °
2025-03-07 11:24:50,-28.5 °,-81.7 °
2025-03-07 11:25:10,-28.5 °,-81.7 °
2025-03-07 11:25:30,-28.5 °,-81.7 °
2025-03-07 11:25:50,-28.5 °,-81.7 °
2025-03-07 11:26:10,-28.5 °,-81.7 °
2025-03-07 11:26:30,-28.5 °,-81.7 °
2025-03-07 11:26:50,-28.5 °,-81.6 °
2025-03-07 11:27:10,-28.5 °,-81.6 °
2025-03-07 11:27:30,-28.5 °,-81.6 °
2025-03-07 11:27:50,-28.5 °,-81.6 °
2025-03-07 11:28:10,-28.5 °,-81.6 °
2025-03-07 11:28:30,-28.5 °,-81.6 °
2025-03-07 11:28:50,-28.5 °,-81.6 °
2025-03-07 11:29:10,-28.5 °,-81.6 °
2025-03-07 11:29:30,-28.5 °,-81.6 °
2025-03-07 11:29:50,-28.5 °,-81.6 °
2025-03-07 11:30:10,-28.5 °,-81.6 °
2025-03-07 11:30:30,-28.5 °,-81.6 °
2025-03-07 11:30:50,-28.5 °,-81.6 °
2025-03-07 11:31:10,-28.5 °,-81.6 °
2025-03-07 11:31:30,-28.5 °,-81.6 °
2025-03-07 11:34:00,-28.5 °,-81.6 °
2025-03-07 11:34:20,-28.5 °,-81.6 °
2025-03-07 11:35:00,-28.5 °,-81.6 °
2025-03-07 11:35:20,-28.5 °,-81.6 °
2025-03-07 11:35:40,-28.5 °,-81.6 °
2025-03-07 11:36:00,-28.5 °,-81.5 °
2025-03-07 11:36:20,-28.5 °,-81.5 °
2025-03-07 11:36:40,-28.5 °,-81.5 °
2025-03-07 11:37:00,-28.5 °,-81.5 °
2025-03-07 11:37:20,-28.5 °,-81.5 °
2025-03-07 11:37:40,-28.5 °,-81.5 °
2025-03-07 11:38:00,-28.5 °,-81.5 °
2025-03-07 11:38:20,-28.5 °,-81.5 °
2025-03-07 11:38:40,-28.5 °,-81.5 °
2025-03-07 11:39:00,-28.5 °,-81.5 °
2025-03-07 11:39:20,-28.5 °,-81.5 °
2025-03-07 11:39:40,-28.5 °,-81.5 °
2025-03-07 11:40:00,-28.5 °,-81.5 °
2025-03-07 11:40:20,-28.5 °,-81.5 °
2025-03-07 11:40:40,-28.5 °,-81.5 °
2025-03-07 11:41:00,-28.5 °,-81.5 °
2025-03-07 11:41:20,-28.5 °,-81.5 °
2025-03-07 11:41:40,-28.5 °,-81.5 °
2025-03-07 11:42:00,-28.5 °,-81.5 °
2025-03-07 11:42:20,-28.5 °,-81.5 °
2025-03-07 11:44:30,-28.5 °,-81.5 °
2025-03-07 11:44:50,-28.5 °,-81.5 °
2025-03-07 11:45:30,-28.5 °,-81.5 °
2025-03-07 11:45:50,-28.5 °,-81.4 °
2025-03-07 11:46:10,-28.5 °,-81.4 °
2025-03-07 11:46:30,-28.5 °,-81.4 °
2025-03-07 11:46:50,-28.5 °,-81.4 °
2025-03-07 11:47:10,-28.5 °,-81.4 °
2025-03-07 11:47:30,-28.5 °,-81.4 °
2025-03-07 11:47:50,-28.5 °,-81.4 °
2025-03-07 11:48:10,-28.5 °,-81.4 °
2025-03-07 11:48:30,-28.5 °,-81.4 °
2025-03-07 11:48:50,-28.5 °,-81.4 °
2025-03-07 11:49:10,-28.5 °,-81.4 °
2025-03-07 11:49:30,-28.5 °,-81.4 °
2025-03-07 11:49:50,-28.5 °,-81.4 °
2025-03-07 11:50:10,-28.5 °,-81.4 °
2025-03-07 11:50:30,-28.5 °,-81.4 °
2025-03-07 11:50:50,-28.5 °,-81.4 °
2025-03-07 11:51:10,-28.5 °,-81.4 °
2025-03-07 11:51:30,-28.5 °,-81.4 °
2025-03-07 11:51:50,-28.5 °,-81.4 °
2025-03-07 11:52:10,-28.5 °,-81.4 °
2025-03-07 11:52:30,-28.5 °,-81.4 °
2025-03-07 11:52:50,-28.5 °,-81.4 °
2025-03-07 11:53:10,-28.5 °,-81.4 °
2025-03-07 11:53:30,-28.5 °,-81.4 °
2025-03-07 11:53:50,-28.5 °,-81.4 °
2025-03-07 11:54:10,-28.5 °,-81.4 °
2025-03-07 11:54:30,-28.5 °,-81.4 °
2025-03-07 11:54:50,-28.5 °,-81.4 °
2025-03-07 11:55:10,-28.5 °,-81.3 °
2025-03-07 11:55:30,-28.5 °,-81.3 °
2025-03-07 11:55:50,-28.5 °,-81.3 °
2025-03-07 11:56:10,-28.5 °,-81.3 °
2025-03-07 11:56:30,-28.5 °,-81.3 °
2025-03-07 11:57:00,-28.5 °,-81.3 °
2025-03-07 11:57:20,-28.5 °,-81.3 °
2025-03-07 11:57:40,-28.5 °,-81.3 °
2025-03-07 11:58:00,-28.5 °,-81.3 °
2025-03-07 11:58:20,-28.5 °,-81.3 °
2025-03-07 11:58:40,-28.5 °,-81.3 °
2025-03-07 11:59:00,-28.5 °,-81.3 °
2025-03-07 11:59:20,-28.5 °,-81.3 °
2025-03-07 11:59:40,-28.5 °,-81.3 °
2025-03-07 12:00:00,-28.5 °,-81.3 °
2025-03-07 12:00:20,-28.5 °,-81.3 °
2025-03-07 12:00:40,-28.5 °,-81.3 °
2025-03-07 12:01:00,-28.5 °,-81.3 °
2025-03-07 12:01:20,-28.5 °,-81.3 °
2025-03-07 12:01:40,-28.5 °,-81.3 °
2025-03-07 12:02:00,-28.5 °,-81.3 °
2025-03-07 12:02:20,-28.5 °,-81.3 °
2025-03-07 12:02:40,-28.5 °,-81.3 °
2025-03-07 12:03:00,-28.5 °,-81.3 °
2025-03-07 12:03:20,-28.5 °,-81.3 °
2025-03-07 12:03:40,-28.5 °,-81.3 °
2025-03-07 12:04:00,-28.5 °,-81.3 °
2025-03-07 12:04:20,-28.5 °,-81.2 °
2025-03-07 12:04:40,-28.5 °,-81.2 °
2025-03-07 12:05:00,-28.5 °,-81.2 °
2025-03-07 12:05:20,-28.5 °,-81.2 °
2025-03-07 12:05:40,-28.5 °,-81.2 °
2025-03-07 12:06:30,-28.5 °,-81.2 °
2025-03-07 12:06:50,-28.5 °,-81.2 °
2025-03-07 12:07:10,-28.5 °,-81.2 °
2025-03-07 12:07:30,-28.5 °,-81.2 °
2025-03-07 12:07:50,-28.5 °,-81.2 °
2025-03-07 12:08:10,-28.5 °,-81.2 °
2025-03-07 12:08:30,-28.5 °,-81.2 °
2025-03-07 12:08:50,-28.5 °,-81.2 °
2025-03-07 12:09:10,-28.5 °,-81.2 °
2025-03-07 12:09:30,-28.5 °,-81.2 °
2025-03-07 12:09:50,-28.5 °,-81.2 °
2025-03-07 12:10:10,-28.5 °,-81.2 °
2025-03-07 12:10:30,-28.5 °,-81.2 °
2025-03-07 12:10:50,-28.5 °,-81.2 °
2025-03-07 12:11:10,-28.5 °,-81.2 °
2025-03-07 12:11:30,-28.5 °,-81.2 °
2025-03-07 12:11:50,-28.5 °,-81.2 °
2025-03-07 12:12:10,-28.5 °,-81.2 °
2025-03-07 12:12:30,-28.5 °,-81.2 °
2025-03-07 12:12:50,-28.5 °,-81.2 °
2025-03-07 12:13:10,-28.5 °,-81.2 °
2025-03-07 12:13:30,-28.5 °,-81.2 °
2025-03-07 12:13:50,-28.5 °,-81.1 °
2025-03-07 12:16:20,-28.5 °,-81.1 °
2025-03-07 12:16:40,-28.5 °,-81.1 °
2025-03-07 12:17:20,-28.5 °,-81.1 °
2025-03-07 12:17:40,-28.5 °,-81.1 °
2025-03-07 12:18:00,-28.5 °,-81.1 °
2025-03-07 12:18:20,-28.5 °,-81.1 °
2025-03-07 12:18:40,-28.5 °,-81.1 °
2025-03-07 12:19:00,-28.5 °,-81.1 °
2025-03-07 12:19:20,-28.5 °,-81.1 °
2025-03-07 12:19:40,-28.5 °,-81.1 °
2025-03-07 12:20:00,-28.5 °,-81.1 °
2025-03-07 12:20:20,-28.5 °,-81.1 °
2025-03-07 12:20:40,-28.5 °,-81.1 °
2025-03-07 12:21:00,-28.5 °,-81.1 °
2025-03-07 12:21:20,-28.5 °,-81.1 °
2025-03-07 12:21:50,-28.5 °,-81.1 °
2025-03-07 12:22:10,-28.5 °,-81.1 °
2025-03-07 12:22:30,-28.5 °,-81.1 °
2025-03-07 12:22:40,-28.5 °,-81.1 °
2025-03-07 12:52:42,-28.5 °,-80.7 °
2025-03-07 12:53:02,-28.5 °,-80.7 °
2025-03-07 12:53:22,-28.5 °,-80.7 °
2025-03-07 12:53:32,-28.5 °,-80.7 °
2025-03-07 12:53:52,-28.5 °,-80.7 °
2025-03-07 12:54:12,-28.5 °,-80.7 °
2025-03-07 12:54:32,-28.5 °,-80.7 °
2025-03-07 12:54:52,-28.5 °,-80.7 °
2025-03-07 12:55:12,-28.5 °,-80.7 °
2025-03-07 12:55:32,-28.5 °,-80.7 °
2025-03-07 12:55:52,-28.5 °,-80.7 °
2025-03-07 12:56:12,-28.5 °,-80.7 °
2025-03-07 12:56:32,-28.5 °,-80.7 °
2025-03-07 12:56:52,-28.5 °,-80.7 °
2025-03-07 12:57:12,-28.5 °,-80.7 °
2025-03-07 13:02:02,-28.5 °,-80.6 °
2025-03-07 13:02:22,-28.5 °,-80.6 °
2025-03-07 13:02:42,-28.5 °,-80.6 °
2025-03-07 13:03:02,-28.5 °,-80.6 °
2025-03-07 13:03:22,-28.5 °,-80.6 °
2025-03-07 13:03:42,-28.5 °,-80.6 °
2025-03-07 13:04:02,-28.5 °,-80.6 °
2025-03-07 13:04:22,-28.5 °,-80.6 °
2025-03-07 13:04:42,-28.5 °,-80.6 °
2025-03-07 13:05:02,-28.5 °,-80.6 °
2025-03-07 13:05:22,-28.5 °,-80.6 °
2025-03-07 13:05:42,-28.5 °,-80.6 °
2025-03-07 13:06:02,-28.5 °,-80.6 °
2025-03-07 13:06:22,-28.5 °,-80.6 °
2025-03-07 13:06:42,-28.5 °,-80.6 °
2025-03-07 13:07:02,-28.5 °,-80.6 °
2025-03-07 13:07:22,-28.5 °,-80.6 °
2025-03-07 13:07:42,-28.5 °,-80.6 °
2025-03-07 13:08:02,-28.5 °,-80.6 °
2025-03-07 13:08:22,-28.5 °,-80.6 °
2025-03-07 13:08:42,-28.5 °,-80.6 °
2025-03-07 13:09:02,-28.5 °,-80.6 °
2025-03-07 13:09:22,-28.5 °,-80.6 °
2025-03-07 13:09:42,-28.5 °,-80.6 °
2025-03-07 13:10:02,-28.5 °,-80.6 °
2025-03-07 13:10:22,-28.5 °,-80.5 °
2025-03-07 13:10:42,-28.5 °,-80.5 °
2025-03-07 13:11:02,-28.5 °,-80.5 °
2025-03-07 13:11:22,-28.5 °,-80.5 °
2025-03-07 13:11:42,-28.5 °,-80.5 °
2025-03-07 13:12:02,-28.5 °,-80.5 °
2025-03-07 13:12:22,-28.5 °,-80.5 °
2025-03-07 13:12:42,-28.5 °,-80.5 °
2025-03-07 13:15:32,-28.5 °,-80.5 °
2025-03-07 13:16:52,-28.5 °,-80.5 °
2025-03-07 13:17:12,-28.5 °,-80.5 °
2025-03-07 13:17:32,-28.5 °,-80.5 °
2025-03-07 13:17:52,-28.5 °,-80.5 °
2025-03-07 13:18:12,-28.5 °,-80.5 °
2025-03-07 13:18:32,-28.5 °,-80.5 °
2025-03-07 13:18:52,-28.5 °,-80.5 °
2025-03-07 13:19:12,-28.5 °,-80.5 °
2025-03-07 13:19:32,-28.5 °,-80.4 °
2025-03-07 13:19:52,-28.5 °,-80.4 °
2025-03-07 13:20:12,-28.5 °,-80.4 °
2025-03-07 13:20:32,-28.5 °,-80.4 °
2025-03-07 13:20:52,-28.5 °,-80.4 °
2025-03-07 13:21:12,-28.5 °,-80.4 °
2025-03-07 13:21:32,-28.5 °,-80.4 °
2025-03-07 13:21:52,-28.5 °,-80.4 °
2025-03-07 13:22:12,-28.5 °,-80.4 °
2025-03-07 13:22:32,-28.5 °,-80.4 °
2025-03-07 13:22:52,-28.5 °,-80.4 °
2025-03-07 13:23:12,-28.5 °,-80.4 °
2025-03-07 13:23:32,-28.5 °,-80.4 °
2025-03-07 13:23:52,-28.5 °,-80.4 °
2025-03-07 13:24:12,-28.5 °,-80.4 °
2025-03-07 13:24:32,-28.5 °,-80.4 °
2025-03-07 13:24:52,-28.4 °,-80.4 °
2025-03-07 13:25:12,-28.4 °,-80.4 °
2025-03-07 13:27:22,-28.4 °,-80.4 °
2025-03-07 13:27:42,-28.4 °,-80.4 °
2025-03-07 13:28:02,-28.4 °,-80.4 °
2025-03-07 13:28:22,-28.4 °,-80.4 °
2025-03-07 13:28:42,-28.4 °,-80.4 °
2025-03-07 13:29:02,-28.4 °,-80.3 °
2025-03-07 13:29:22,-28.4 °,-80.3 °
2025-03-07 13:29:42,-28.4 °,-80.3 °
2025-03-07 13:30:02,-28.4 °,-80.3 °
2025-03-07 13:30:22,-28.4 °,-80.3 °
2025-03-07 13:30:42,-28.4 °,-80.3 °
2025-03-07 13:31:02,-28.4 °,-80.3 °
2025-03-07 13:31:22,-28.4 °,-80.3 °
2025-03-07 13:31:42,-28.4 °,-80.3 °
2025-03-07 13:32:02,-28.4 °,-80.3 °
2025-03-07 13:32:22,-28.4 °,-80.3 °
2025-03-07 13:32:42,-28.4 °,-80.3 °
2025-03-07 13:33:02,-28.4 °,-80.3 °
2025-03-07 13:33:22,-28.4 °,-80.3 °
2025-03-07 13:33:42,-28.4 °,-80.3 °
2025-03-07 13:34:02,-28.4 °,-80.3 °
2025-03-07 13:34:22,-28.4 °,-80.3 °
2025-03-07 13:34:42,-28.4 °,-80.3 °
2025-03-07 13:35:02,-28.4 °,-80.3 °
2025-03-07 13:35:22,-28.4 °,-80.3 °
2025-03-07 13:35:42,-28.4 °,-80.3 °
2025-03-07 13:36:02,-28.4 °,-80.3 °
2025-03-07 13:36:22,-28.4 °,-80.3 °
2025-03-07 13:36:42,-28.4 °,-80.3 °
2025-03-07 13:37:02,-28.4 °,-80.3 °
2025-03-07 13:37:22,-28.4 °,-80.3 °
2025-03-07 13:37:42,-28.4 °,-80.3 °
2025-03-07 13:38:02,-28.4 °,-80.2 °
2025-03-07 13:38:22,-28.4 °,-80.2 °
2025-03-07 13:38:42,-28.4 °,-80.2 °
2025-03-07 13:42:12,-28.4 °,-80.2 °
2025-03-07 13:42:52,-28.4 °,-80.2 °
2025-03-07 13:43:12,-28.4 °,-80.2 °
2025-03-07 13:43:32,-28.4 °,-80.2 °
2025-03-07 13:43:52,-28.4 °,-80.2 °
2025-03-07 13:44:12,-28.4 °,-80.2 °
2025-03-07 13:44:32,-28.4 °,-80.2 °
2025-03-07 13:44:52,-28.4 °,-80.2 °
2025-03-07 13:45:12,-28.4 °,-80.2 °
2025-03-07 13:45:32,-28.4 °,-80.2 °
2025-03-07 13:45:52,-28.4 °,-80.2 °
2025-03-07 13:46:12,-28.4 °,-80.2 °
2025-03-07 13:46:52,-28.4 °,-80.2 °
2025-03-07 13:47:12,-28.4 °,-80.2 °
2025-03-07 13:47:32,-28.4 °,-80.2 °
2025-03-07 13:47:52,-28.4 °,-80.1 °
2025-03-07 13:48:12,-28.4 °,-80.1 °
2025-03-07 13:48:32,-28.4 °,-80.1 °
2025-03-07 13:48:52,-28.4 °,-80.1 °
2025-03-07 13:49:12,-28.4 °,-80.1 °
2025-03-07 13:49:32,-28.4 °,-80.1 °
2025-03-07 13:49:52,-28.4 °,-80.1 °
2025-03-07 13:50:12,-28.4 °,-80.1 °
2025-03-07 13:50:32,-28.4 °,-80.1 °
2025-03-07 13:50:52,-28.4 °,-80.1 °
2025-03-07 13:51:12,-28.4 °,-80.1 °
2025-03-07 13:51:32,-28.4 °,-80.1 °
2025-03-07 13:52:02,-28.4 °,-80.1 °
2025-03-07 13:52:22,-28.4 °,-80.1 °
2025-03-07 13:52:42,-28.4 °,-80.1 °
2025-03-07 13:53:02,-28.4 °,-80.1 °
2025-03-07 13:53:22,-28.4 °,-80.1 °
2025-03-07 13:55:42,-28.4 °,-80.1 °
2025-03-07 13:56:02,-28.4 °,-80.1 °
2025-03-07 13:56:22,-28.4 °,-80.1 °
2025-03-07 13:56:42,-28.4 °,-80.1 °
2025-03-07 13:57:02,-28.4 °,-80.0 °
2025-03-07 13:57:22,-28.4 °,-80.0 °
2025-03-07 13:57:42,-28.4 °,-80.0 °
2025-03-07 13:58:02,-28.4 °,-80.0 °
2025-03-07 13:58:22,-28.4 °,-80.0 °
2025-03-07 13:58:42,-28.4 °,-80.0 °
2025-03-07 13:59:02,-28.4 °,-80.0 °
2025-03-07 13:59:22,-28.4 °,-80.0 °
2025-03-07 13:59:52,-28.4 °,-80.0 °
2025-03-07 14:00:02,-28.4 °,-80.0 °
2025-03-07 14:00:22,-28.4 °,-80.0 °
2025-03-07 14:00:42,-28.4 °,-80.0 °
2025-03-07 14:01:12,-28.4 °,-80.0 °
2025-03-07 14:01:32,-28.4 °,-80.0 °
2025-03-07 14:01:52,-28.4 °,-80.0 °
2025-03-07 14:02:12,-28.4 °,-80.0 °
2025-03-07 14:02:32,-28.4 °,-80.0 °
2025-03-07 14:02:52,-28.4 °,-80.0 °
2025-03-07 14:03:12,-28.4 °,-80.0 °
2025-03-07 14:33:37,-28.4 °,-79.7 °
2025-03-07 14:33:57,-28.4 °,-79.7 °
2025-03-07 14:34:17,-28.4 °,-79.7 °
2025-03-07 14:34:37,-28.4 °,-79.7 °
2025-03-07 14:34:57,-28.4 °,-79.6 °
2025-03-07 14:35:17,-28.4 °,-79.6 °
2025-03-07 14:35:37,-28.4 °,-79.6 °
2025-03-07 14:35:57,-28.4 °,-79.6 °
2025-03-07 14:36:17,-28.4 °,-79.6 °
2025-03-07 14:36:37,-28.4 °,-79.6 °
2025-03-07 14:36:57,-28.4 °,-79.6 °
2025-03-07 14:37:17,-28.4 °,-79.6 °
2025-03-07 14:37:37,-28.4 °,-79.6 °
2025-03-07 14:37:57,-28.4 °,-79.6 °
2025-03-07 14:38:27,-28.4 °,-79.6 °
2025-03-07 14:38:47,-28.4 °,-79.6 °
2025-03-07 14:39:07,-28.4 °,-79.6 °
2025-03-07 14:39:27,-28.4 °,-79.6 °
2025-03-07 14:39:47,-28.4 °,-79.6 °
2025-03-07 14:40:07,-28.4 °,-79.6 °
2025-03-07 14:40:17,-28.4 °,-79.6 °
